episode,step,reward,episode_steps
1,13,8.762112521179107,13
2,41,28.755637482698308,28
3,70,20.22446578569738,29
4,104,31.897471884559085,34
5,114,6.596480414464244,10
6,126,8.34530075200496,12
7,149,22.17408735141143,23
8,159,5.973127904655156,10
9,190,30.86546990451728,31
10,203,9.939961528605895,13
11,214,6.112609997539396,11
12,239,21.040653493852474,25
13,271,29.45558515490795,32
14,281,6.860068550395115,10
15,291,6.151338334013768,10
16,327,31.32292654758972,36
17,347,13.935113951353133,20
18,358,7.371070048918491,11
19,368,6.761593904303748,10
20,380,6.705500407269689,12
21,390,7.215577485976205,10
22,403,10.81041326790438,13
23,413,4.740084747400869,10
24,424,7.023987605764262,11
25,436,8.429548250668981,12
26,456,16.07242518433525,20
27,474,17.083754326386348,18
28,510,30.340009582929433,36
29,529,10.124915105259202,19
30,564,26.61818528010506,35
31,577,8.60695993679076,13
32,620,27.064409779212433,43
33,636,9.457595763513048,16
34,719,130.3233507339065,83
35,752,25.675767480275585,33
36,761,5.1805800293694455,9
37,772,6.981383883604116,11
38,898,237.86586756848604,126
39,914,9.355270066422724,16
40,931,12.916927799339499,17
41,959,28.6484763662952,28
42,969,3.8544164036505997,10
43,981,7.131339339327795,12
44,1018,46.737348836737894,37
45,1038,16.238832713700205,20
46,1058,15.879191953261987,20
47,1075,9.696113347392764,17
48,1088,8.790357528927391,13
49,1107,10.148976933458782,19
50,1120,8.606253905749488,13
51,1143,20.93563107699157,23
52,1169,20.219153061612097,26
53,1181,8.407139729627074,12
54,1203,13.131635930053504,22
55,1213,6.859057506345122,10
56,1225,8.86378001956057,12
57,1236,6.8604438642842,11
58,1277,38.73159865167173,41
59,1296,11.065151531373457,19
60,1322,17.33980883230688,26
61,1337,9.71613722413353,15
62,1363,20.61403082513944,26
63,1376,11.237328903005563,13
64,1398,19.512420283050957,22
65,1432,23.753430176908957,34
66,1455,16.42968745405026,23
67,1471,12.378522105668516,16
68,1481,7.145949127734208,10
69,1508,13.119630598195931,27
70,1517,5.490186699797501,9
71,1526,5.137350876586739,9
72,1534,4.513169732247924,8
73,1545,7.1852390010955105,11
74,1563,9.337856758969597,18
75,1576,7.334198215652527,13
76,1619,26.318378334975915,43
77,1665,49.708096098215485,46
78,1684,11.52533769132633,19
79,1697,8.3234007934874,13
80,1718,20.274672958213834,21
81,1732,9.602458456534558,14
82,1746,5.51376365582531,14
83,1758,7.285413466172896,12
84,1770,7.246684732008187,12
85,1794,24.435801529341898,24
86,1803,5.637804284776324,9
87,1826,13.24760262399039,23
88,1848,19.792938524502624,22
89,1860,6.961981480126084,12
90,1880,16.15967158772042,20
91,1898,12.133426369069072,18
92,1907,5.162661833460912,9
93,1931,17.478752171662276,24
94,1956,28.254219197668018,25
95,1977,10.181473122022526,21
96,2008,11.428035605341023,31
97,2026,12.725467886749843,18
98,2039,7.8681957443069654,13
99,2066,20.06029146425454,27
100,2077,7.271393391112037,11
101,2102,22.069026015669152,25
102,2121,14.943573675265117,19
103,2138,11.805524055427096,17
104,2154,12.007082801638122,16
105,2167,9.520998240836779,13
106,2188,18.312539323324035,21
107,2214,13.254057549192693,26
108,2230,9.62799799412173,16
109,2259,23.98505436656703,29
110,2279,12.63772110391973,20
111,2294,10.471209888448193,15
112,2325,36.41749732363983,31
113,2399,96.23970588113589,74
114,2408,5.488698426861132,9
115,2436,14.055866670767728,28
116,2494,48.18501457619076,58
117,2523,17.247320288334166,29
118,2534,8.008564219815641,11
119,2575,33.539934949912336,41
120,2590,11.671361002926652,15
121,2603,9.48395056288894,13
122,2656,78.24148103432783,53
123,2670,7.226639466687757,14
124,2697,19.791694500414813,27
125,2728,24.045510780960186,31
126,2746,15.029113139231736,18
127,2765,11.406981634000546,19
128,2787,18.339186081477592,22
129,2805,17.394441769353627,18
130,2818,9.259444629107648,13
131,2856,20.72908073272229,38
132,2883,28.296820824945375,27
133,2894,6.329846293202798,11
134,2927,38.663780899104616,33
135,3057,212.61918657469226,130
136,3102,53.67120390575188,45
137,3118,12.210879049193824,16
138,3129,6.23297506748159,11
139,3174,60.78376086198887,45
140,3209,44.989483328823866,35
