episode,step,reward,episode_steps
1,21,14.610263567692515,21
2,31,6.182191285843958,10
3,43,8.594887571218079,12
4,56,10.602538645364447,13
5,66,6.750303714190338,10
6,92,10.89909638416382,26
7,104,10.200812873345319,12
8,116,9.599523178933733,12
9,125,5.988214123141638,9
10,161,32.47022662008905,36
11,183,23.915437296752135,22
12,196,9.895412913531327,13
13,211,13.642738674249035,15
14,226,12.24424717936428,15
15,248,14.248281522313778,22
16,256,4.70012363940033,8
17,265,5.998666448112558,9
18,283,13.008392647914203,18
19,295,8.680748555478381,12
20,303,4.973370276208446,8
21,323,11.324495222318605,20
22,358,34.58714145469643,35
23,380,8.016718932553356,22
24,392,8.056982747499443,12
25,417,20.341943631842387,25
26,432,13.920418907873856,15
27,445,8.105719870399552,13
28,459,9.077045702937472,14
29,472,10.979718734505965,13
30,485,9.93712983285252,13
31,495,6.662940056395029,10
32,504,5.347000680502486,9
33,523,18.72402458999627,19
34,548,17.745972710900496,25
35,593,50.3516380927154,45
36,617,22.01630203801571,24
37,631,11.011379960191531,14
38,641,6.4067898902128935,10
39,657,12.555443883418802,16
40,667,5.595508935326659,10
41,680,11.219616665842318,13
42,702,13.071834588927127,22
43,714,8.094131149584484,12
44,724,6.1020902706160935,10
45,740,16.06436916033176,16
46,754,10.924748256551823,14
47,772,7.024290519025099,18
48,786,11.082202555886772,14
49,802,14.155320294189588,16
50,816,8.975776911948051,14
51,837,19.414353194729603,21
52,857,13.43201543800828,20
53,886,34.023200108139974,29
54,905,13.581545156816334,19
55,916,8.579594482555377,11
56,931,8.01478528982112,15
57,948,7.35324339352603,17
58,961,8.88884092491952,13
59,978,14.019494850235766,17
60,993,9.911279301349897,15
61,1038,42.931537822649354,45
62,1049,6.84346242843733,11
63,1060,8.00000183910293,11
64,1073,9.394080580109701,13
65,1083,6.611843567629796,10
66,1110,14.49251463967568,27
67,1126,12.819359693330517,16
68,1143,13.36570592597963,17
69,1153,6.825084573907138,10
70,1162,5.6359005771403,9
71,1174,9.16044592020859,12
72,1188,9.455890743344677,14
73,1200,9.871811336154988,12
74,1214,9.9939110066955,14
75,1226,9.366687277192769,12
76,1234,4.080494772695574,8
77,1247,10.779711376189688,13
78,1263,13.596924859702655,16
79,1282,9.564493889067535,19
80,1297,13.13773100859526,15
81,1318,18.44514570051609,21
82,1328,7.087131039425995,10
83,1341,9.336838848630077,13
84,1359,16.94913933565158,18
85,1370,8.541361379892267,11
86,1388,7.125466314073412,18
87,1402,11.858418290938952,14
88,1426,20.958803559494626,24
89,1440,11.565538451301418,14
90,1452,9.354322291632897,12
91,1466,11.520722317337201,14
92,1476,6.701768629718894,10
93,1488,9.93609366785292,12
94,1502,10.765510292198343,14
95,1513,8.60169968894614,11
96,1527,9.883591069363469,14
97,1553,27.07412944438156,26
98,1562,6.3088321774250975,9
99,1577,7.715405456698841,15
100,1595,13.758268360516595,18
101,1610,13.19362154125128,15
102,1640,27.416203891150158,30
103,1655,13.711217311316322,15
104,1670,11.04691382553702,15
105,1687,11.588081845304874,17
106,1708,22.83336675304748,21
107,1763,51.67950176281207,55
108,1775,9.379360214626013,12
109,1785,6.797758842312721,10
110,1796,7.609674796494311,11
111,1809,9.599497717214883,13
112,1820,6.190324974508448,11
113,1834,9.066187868387132,14
114,1850,12.38315812778089,16
115,1858,4.49554437100863,8
116,1875,13.37566946539448,17
117,1897,12.724770315120143,22
118,1918,18.86245840688456,21
119,1934,10.160722378260033,16
120,1947,10.18868244324483,13
121,1959,8.039339255949155,12
122,1982,23.372278050395895,23
123,1994,9.050379844560796,12
124,2014,12.589937231070456,20
125,2024,6.019412563497267,10
126,2042,17.59117326379594,18
127,2059,9.14135057141971,17
128,2070,6.856608991527128,11
129,2097,17.039880377332196,27
130,2122,10.420897854240192,25
131,2137,9.61850732829937,15
132,2159,16.390635713599362,22
133,2174,12.810145195593874,15
134,2233,85.3030663036395,59
135,2244,8.38984477131936,11
136,2265,15.790630064339219,21
137,2275,5.74327058489255,10
138,2293,13.876989620890134,18
139,2309,15.42739109010692,16
140,2327,18.319156020867123,18
141,2341,11.26133653024426,14
142,2359,15.622491607503646,18
143,2383,25.761897396214625,24
144,2406,22.29493405036469,23
145,2424,7.716045733439044,18
146,2440,13.917668522236031,16
147,2459,17.992507034639683,19
148,2470,9.196701544213676,11
149,2490,19.545883496433426,20
150,2527,27.86621197518946,37
151,2538,7.178476278915235,11
152,2552,10.096991267268166,14
153,2568,12.750881757555257,16
154,2585,11.517917043075029,17
155,2610,11.526562737775603,25
156,2626,13.155896478929975,16
157,2640,12.002619193256864,14
158,2650,7.058750152554345,10
159,2664,12.706727719754449,14
160,2686,15.528144112150475,22
161,2701,13.208441887033063,15
162,2714,9.12570737851232,13
163,2726,8.530326164170347,12
164,2781,62.58486797237099,55
165,2794,11.180192694502965,13
166,2827,37.897322025132624,33
167,2848,18.658397899913023,21
168,2862,11.450355204543643,14
169,2879,11.664810586081359,17
170,2894,11.727412922686048,15
171,2919,17.313184332466697,25
172,2936,15.569649374633691,17
173,2945,6.054761766981643,9
174,2962,15.763637332742901,17
175,2976,11.477559709149842,14
176,2997,12.692483144911659,21
177,3010,8.998458487777622,13
178,3022,9.506902263731583,12
179,3036,11.660638156209979,14
180,3048,9.120699516969115,12
181,3062,11.72711311224757,14
182,3078,13.306216071230702,16
183,3093,11.059836952116735,15
184,3108,12.744607156850359,15
185,3133,25.368561921246094,25
186,3149,14.479149089086496,16
187,3165,17.514858780798008,16
188,3178,11.174285498974811,13
189,3198,19.030938599018235,20
190,3212,12.392857074740206,14
191,3229,17.368963525855307,17
192,3250,21.36537798019046,21
193,3280,26.645165407611042,30
194,3291,8.256890496428163,11
195,3319,28.837149580193188,28
196,3349,32.9218011728813,30
197,3361,6.483139419723036,12
198,3388,17.96808524341321,27
199,3412,17.500544676499192,24
200,3439,17.741150412322643,27
201,3451,9.392806028232185,12
202,3482,27.180673895351823,31
203,3492,6.35154562430491,10
204,3506,11.415974961036834,14
205,3516,6.370553409801708,10
206,3525,5.954792161324606,9
207,3538,9.974564288990567,13
208,3553,10.917304953228408,15
209,3570,16.68050715082646,17
210,3588,13.004365961414935,18
211,3602,10.469672283454754,14
212,3640,43.24889339547839,38
213,3670,33.11359087516749,30
214,3685,9.23965149519164,15
215,3716,32.6162884290125,31
216,3736,18.9567034879485,20
217,3757,16.82702474289865,21
218,3772,10.768700910426434,15
219,3789,13.257500858987987,17
220,3824,29.37575352525795,35
221,3834,6.12358594882933,10
222,3854,18.430752122527235,20
223,3879,24.432053065903133,25
224,3894,11.676579226708055,15
225,3912,13.956325619186908,18
226,3938,14.034834035391263,26
227,3980,38.76301112459565,42
228,4008,19.826785453669885,28
229,4026,17.259564937570495,18
230,4037,7.507313688435074,11
231,4050,10.378807194772943,13
232,4082,20.090461092753962,32
233,4092,6.939244196036999,10
234,4108,14.109728637832147,16
235,4142,25.250360391411082,34
236,4158,16.383850200676843,16
237,4181,19.56526687696189,23
238,4191,6.388524020357638,10
239,4211,17.605076147813502,20
240,4243,32.934067257134735,32
241,4305,83.64488231092632,62
242,4319,11.621761166533998,14
243,4348,18.776305324754595,29
244,4368,17.155509882112984,20
245,4409,45.231164178859565,41
246,4456,36.12643833672117,47
247,4475,16.613946821922234,19
248,4513,37.41935532259083,38
249,4541,25.26307127601699,28
250,4576,39.64921442609358,35
251,4603,31.18921475565276,27
252,4632,18.792305905537656,29
253,4662,34.01100966679846,30
254,4682,17.013329924319322,20
255,4707,20.585612651737012,25
256,4756,57.81591087017088,49
257,4779,17.75629701781867,23
258,4791,9.195976589441619,12
259,4807,10.720938630592356,16
260,4824,15.865145288030785,17
261,4881,64.65493400589965,57
262,4898,13.537133068940834,17
263,4922,18.119050921068002,24
264,4948,27.3780557896129,26
265,4960,9.069015567363401,12
266,4977,12.038023851913646,17
267,5052,114.1705746681682,75
