episode,step,reward,episode_steps
1,39,53.1982879902135,39
2,55,13.222438770249397,16
3,64,5.2880949645577875,9
4,78,8.635628466511438,14
5,97,15.145731142569597,19
6,115,13.504472128899623,18
7,131,9.610883920752734,16
8,147,11.42471112624799,16
9,163,11.475724763935515,16
10,174,7.854307165529981,11
11,198,24.45639347634971,24
12,208,6.49458743068075,10
13,254,74.28602106118812,46
14,286,52.31408484653933,32
15,364,145.25982228362727,78
16,402,60.651218883294106,38
17,418,10.910357159030577,16
18,433,12.42703800257682,15
19,448,10.382703821531079,15
20,457,5.219217316556515,9
21,484,32.45067327847585,27
22,495,7.6329712626646735,11
23,510,7.723946987028747,15
24,534,18.56411168748332,24
25,544,4.413528458079371,10
26,563,16.640308941276814,19
27,573,4.9582518760777505,10
28,591,13.931366685521146,18
29,602,5.86712090256409,11
30,615,8.325425313453225,13
31,628,7.01296224459024,13
32,649,18.3037667838931,21
33,662,9.193072164129257,13
34,687,16.143801068032904,25
35,699,8.599794627024837,12
36,719,13.360855630180438,20
37,741,17.252387469461706,22
38,759,13.660791076627119,18
39,782,23.777702449374992,23
40,814,38.0376518556135,32
41,830,12.913866342592453,16
42,854,26.125846386910766,24
43,879,23.82686326345397,25
44,890,7.732554710705971,11
45,904,8.697865519256732,14
46,914,4.993093065291878,10
47,924,6.7662251417449735,10
48,942,15.989484610535163,18
49,960,16.02484369250382,18
50,994,27.800882965583313,34
51,1003,3.844986250621234,9
52,1013,6.117767489853733,10
53,1024,5.2840264305399955,11
54,1040,13.849909966805827,16
55,1055,9.518870955586507,15
56,1066,6.501980880045413,11
57,1077,5.659788607261181,11
58,1087,5.290988249921697,10
59,1113,32.1152587691942,26
60,1129,12.221356102916562,16
61,1152,11.845337312353388,23
62,1194,37.27067998663389,42
63,1210,12.207168537816143,16
64,1234,14.104005265248468,24
65,1245,6.518707869413451,11
66,1260,8.233880518811276,15
67,1271,4.6502629622688705,11
68,1291,17.553247410081692,20
69,1312,18.501109905087297,21
70,1335,17.81671175745291,23
71,1347,6.82890831201968,12
72,1358,8.112789731972377,11
73,1369,8.045245316728218,11
74,1389,14.554435970260112,20
75,1409,18.390447482832048,20
76,1420,5.749204425394612,11
77,1430,6.415460430971585,10
78,1456,28.419742858872937,26
79,1470,8.307113508642992,14
80,1485,7.9192895023591445,15
81,1529,68.15026515749076,44
82,1549,16.295920084790687,20
83,1567,12.76905554063666,18
84,1582,7.924979958481858,15
85,1593,5.511789896545635,11
86,1605,6.7981515643576085,12
87,1626,16.110187752722194,21
88,1635,5.478024831595533,9
89,1650,8.115846117718338,15
90,1671,20.208469196566384,21
91,1693,22.551654210704736,22
92,1704,6.8584339658460785,11
93,1717,8.471517547101453,13
94,1728,6.9595146537657895,11
95,1744,11.793710836672517,16
96,1794,71.36399638105998,50
97,1808,10.373894053508787,14
98,1818,6.665304749678536,10
99,1836,11.603355265100925,18
100,1847,6.390026747719471,11
101,1869,13.982646738546633,22
102,1879,4.663207535661608,10
103,1894,9.985312281070945,15
104,1908,9.446061115755143,14
105,1923,11.636143089061031,15
106,1934,4.70369831174277,11
107,1949,9.72337943215772,15
108,1964,7.697053144359767,15
109,1980,14.46837880691334,16
110,1989,5.773731296828103,9
111,2018,32.93169412699401,29
112,2032,8.7340896171883,14
113,2069,48.98580418877404,37
114,2104,34.88497531307256,35
115,2132,30.721446260398274,28
116,2170,52.48084407506831,38
117,2203,54.92545741965243,33
118,2215,5.546165534719813,12
119,2246,28.396100350761053,31
120,2317,122.4816968457695,71
121,2341,23.967890146590047,24
122,2362,21.456140741233106,21
123,2382,18.83234199172808,20
124,2404,16.866344178806237,22
125,2421,12.937580679283153,17
126,2436,10.255030303317278,15
127,2465,35.688914238337645,29
128,2478,9.496573092170767,13
129,2503,18.778435792235534,25
130,2540,45.48980847272542,37
131,2589,81.04626754171478,49
132,2600,7.063422904189834,11
133,2656,48.459660333956236,56
134,2695,55.10511009881816,39
135,2709,8.099503889889753,14
136,2727,14.11250118121341,18
137,2762,45.08021021163115,35
138,2772,6.560926001821212,10
139,2786,9.55373723302922,14
140,2811,28.24035958432159,25
141,2846,57.872759522084934,35
142,2874,28.55414870413231,28
143,2893,16.44332373684754,19
144,2904,7.10797411813484,11
145,2919,6.852354017721244,15
146,2954,40.31010527007008,35
147,2965,6.5301276965427,11
148,2983,18.46095767185312,18
149,3020,47.04228348010872,37
150,3036,10.016242109403919,16
151,3044,3.69430126787112,8
152,3089,65.15520644976954,45
153,3106,9.776561338832414,17
154,3116,4.3796797333842035,10
155,3160,60.94920294583857,44
156,3174,8.59585347511856,14
157,3187,8.889620452242493,13
158,3240,93.99938249493127,53
159,3260,8.832449941542729,20
160,3272,9.527113258447947,12
161,3290,15.718066732684377,18
162,3305,12.317803694053712,15
163,3355,72.52247167055532,50
164,3382,27.54591257645204,27
165,3395,7.359522516338751,13
166,3413,12.597231593324931,18
167,3466,78.39578451341426,53
168,3476,4.5801941117937215,10
169,3502,27.30260241679849,26
170,3558,84.9390728266344,56
171,3582,20.55221850527182,24
172,3628,78.35011598047976,46
173,3666,50.06619044923375,38
174,3688,25.093309784477583,22
175,3699,5.816829449888371,11
176,3713,7.489057384207806,14
177,3726,5.84554619274507,13
178,3750,18.705613345820147,24
179,3770,19.67877037697567,20
180,3812,69.32765437254672,42
181,3833,19.692358509554175,21
182,3843,5.078203430001858,10
183,3882,38.508000370538475,39
184,3909,30.760227411060892,27
185,3926,14.123478035158076,17
186,3942,10.675347987213657,16
187,3958,10.806403960531174,16
188,3982,24.398708745725,24
189,4001,10.477854338992262,19
190,4012,5.597143171140059,11
191,4024,7.096446081660615,12
192,4041,12.657500997626189,17
193,4056,7.598867073563815,15
194,4071,7.6614625129538565,15
195,4100,33.96615364054459,29
196,4110,7.887002287212497,10
197,4154,76.77428325511613,44
198,4195,67.3206650495539,41
199,4216,19.549975632231977,21
200,4253,60.43809198672544,37
201,4271,14.037113031979443,18
202,4286,9.11977837234708,15
203,4327,64.60252882673298,41
204,4351,24.460145836648273,24
205,4378,44.82414382278306,27
206,4405,30.9084984854788,27
207,4417,7.315766585052466,12
208,4431,10.601528042727363,14
209,4472,59.81229569002685,41
210,4483,5.233279070546844,11
211,4527,70.16304013234868,44
212,4543,10.504695391353868,16
213,4577,55.75408428031733,34
214,4599,20.91419184966354,22
215,4649,74.1540329347374,50
216,4686,52.31399600990182,37
217,4745,105.91715092459812,59
218,4756,6.732824323759394,11
219,4768,4.782712326748423,12
220,4795,44.32297673394248,27
221,4831,45.86952744945481,36
222,4898,124.5189717671858,67
223,4926,36.28940985383254,28
224,4937,7.028639234613556,11
225,4955,12.159689261906458,18
226,5005,85.79675521770928,50
227,5052,63.513859656962445,47
228,5111,89.56227163759758,59
229,5130,13.72902488236588,19
230,5151,17.848016274788556,21
231,5194,62.52769677333208,43
232,5233,55.20391503418014,39
233,5250,13.904016606246216,17
234,5294,72.09231860374246,44
235,5333,53.09449808433192,39
236,5370,60.624767304486156,37
237,5403,53.94132063248029,33
238,5433,48.76320360958643,30
239,5469,46.4199968486103,36
240,5507,61.62282274758544,38
241,5523,13.463357896799874,16
242,5551,20.623167284280186,28
243,5586,56.85479386162253,35
244,5619,53.08759500246825,33
245,5653,44.42027143121126,34
246,5705,77.52525004955277,52
247,5715,5.4508084566112185,10
248,5731,11.215724970962727,16
249,5774,61.244681903430596,43
250,5836,99.94386195369538,62
251,5847,6.703326199399195,11
252,5891,75.01789865131528,44
253,5904,7.676976577701422,13
254,5938,55.44795853979759,34
255,5999,104.55215758379842,61
256,6009,6.647500520184444,10
257,6020,5.983927058239954,11
258,6039,15.710118947641252,19
259,6057,11.409216576504424,18
260,6100,70.35776842198878,43
261,6119,18.443685636500653,19
262,6133,8.913905671165722,14
263,6166,52.57779860910403,33
264,6204,62.36239512865855,38
265,6242,62.83941426623012,38
266,6289,73.33262645027384,47
267,6303,10.419993935367113,14
268,6346,73.41619231459377,43
269,6391,79.4444603005041,45
270,6441,71.56639787835965,50
271,6479,46.32114674105336,38
272,6514,56.82921806235589,35
273,6560,76.06651270503632,46
274,6584,23.258031035522663,24
275,6611,28.7306540905858,27
276,6680,129.87981134664375,69
277,6691,5.20920340957809,11
278,6746,65.95730514593497,55
279,6797,82.73419869839402,51
280,6853,75.2410515935363,56
281,6875,19.25018392191413,22
282,6930,95.05929176311315,55
283,6974,72.82191357294501,44
284,7007,53.428878841584066,33
285,7056,84.5173254487808,49
286,7088,51.66742517569545,32
287,7127,63.93933259104747,39
288,7160,52.86387799403127,33
289,7179,16.704408846234966,19
290,7229,88.91344432978016,50
291,7247,16.777284418369245,18
292,7308,103.51204591123546,61
293,7335,24.82682357192352,27
294,7362,30.480556848300544,27
295,7400,62.92214491777665,38
296,7444,74.5773381066518,44
297,7496,79.9090673532721,52
298,7521,29.173067603434,25
299,7538,12.988176091974198,17
300,7553,8.592829866887586,15
301,7600,79.54080321320338,47
302,7660,113.10769017435825,60
303,7728,130.71060568641326,68
304,7793,125.77683526991692,65
305,7823,49.383070451809935,30
306,7863,63.104409804798806,40
307,7895,51.64033759449711,32
308,7912,11.066562123499521,17
309,7957,60.98705270185937,45
310,7983,14.67914318450173,26
311,8021,55.1273619900564,38
312,8071,83.7479340204049,50
313,8100,47.33052083840356,29
314,8174,111.63698360760228,74
315,8191,14.994421120915547,17
316,8262,126.72615655070963,71
317,8301,64.55439178125756,39
318,8335,53.704092030235174,34
319,8398,118.33474138563136,63
320,8438,62.89433641537777,40
321,8453,12.041632932511913,15
322,8480,44.496617437542355,27
323,8519,62.266228267291886,39
324,8571,89.56346249140441,52
325,8620,74.78774880678222,49
326,8666,70.09042637305765,46
327,8713,78.55327690362954,47
328,8742,47.66228556681656,29
329,8779,59.76906997825917,37
330,8844,119.84009589585246,65
331,8883,63.117943859535785,39
332,8932,78.87580270797784,49
333,8989,79.53219585909955,57
334,9010,19.47116639950635,21
335,9054,73.1080934882049,44
336,9111,92.93680712565158,57
337,9170,102.54923947782304,59
338,9200,33.39470733510427,30
339,9233,53.279010904634205,33
340,9266,53.942038593875246,33
341,9339,146.75185218923886,73
342,9395,100.22427877404616,56
343,9457,104.44247667119959,62
344,9498,64.18451198264702,41
345,9536,59.95537784197088,38
346,9557,15.50439867274562,21
347,9567,5.779227049755202,10
348,9600,54.67521862282349,33
349,9639,59.928770620195955,39
350,9674,57.99252684023382,35
351,9728,74.38693275641829,54
352,9774,74.56245742769138,46
353,9825,88.44629252891198,51
354,9886,115.05651997780579,61
355,9935,86.45261550901927,49
356,9968,53.83629743682144,33
357,10009,65.523513496274,41
358,10038,46.947391902172384,29
359,10100,118.42583808996517,62
360,10149,83.29091032855926,49
361,10176,44.17222737435245,27
362,10213,61.526662355700815,37
363,10268,99.55481272685579,55
364,10360,179.28533301186877,92
365,10425,125.49451655547655,65
366,10485,108.86638008092486,60
367,10558,122.70783419114802,73
368,10599,67.81822019619138,41
369,10644,74.84833570862955,45
370,10675,50.36023762465968,31
371,10712,61.36236524127845,37
372,10762,86.41886582968829,50
373,10831,137.9404717890527,69
374,10871,67.25849180592765,40
375,10942,143.94665072102956,71
376,10986,72.14040456347992,44
377,11047,107.12864167332307,61
378,11092,72.10547238548737,45
379,11146,88.66791126873177,54
380,11208,105.6872012219075,62
381,11253,73.9767426369972,45
382,11358,224.06193479641726,105
383,11393,55.89689161591577,35
384,11433,65.2431144101188,40
385,11496,112.93292081771702,63
386,11564,134.15031019159906,68
387,11623,108.49009898676579,59
388,11704,162.1511247185762,81
389,11742,56.71634334564599,38
390,11789,78.19598640235006,47
391,11829,66.12953691350766,40
392,11883,89.83443342973953,54
393,11928,74.5550132605901,45
394,11967,62.87895308484712,39
395,12002,58.03618735613698,35
396,12039,61.21823751545823,37
397,12071,51.76352357138476,32
398,12144,112.08512462166698,73
399,12186,62.868369080418724,42
400,12259,142.4377542488855,73
401,12295,59.15351834647958,36
402,12350,98.82301233169467,55
403,12439,185.47320766640877,89
404,12509,118.79942461107163,70
405,12572,116.63424605952702,63
406,12684,259.2541495686865,112
407,12793,225.83674321825583,109
408,12846,94.46150137354144,53
409,12906,110.8566261810957,60
410,12961,95.65142481753651,55
411,13046,179.87326576294106,85
412,13122,153.8934789071312,76
413,13170,84.30209502078255,48
414,13213,65.13306042954865,43
415,13265,91.953148161377,52
416,13312,74.9305792494601,47
417,13380,131.82936218922288,68
418,13422,68.66847084880519,42
419,13459,61.4003529374121,37
420,13512,93.96773200825818,53
421,13563,88.18835712527908,51
422,13632,126.99246728396182,69
423,13677,76.54855267995153,45
424,13723,72.76634240604038,46
425,13794,128.68021822797607,71
426,13867,147.44917805687314,73
427,13916,84.69846212138651,49
428,14001,180.9217577605162,85
429,14041,64.66964208262753,40
430,14082,67.28217351927138,41
431,14113,50.371993412853506,31
432,14169,97.59184813880091,56
433,14230,112.80778269189372,61
434,14324,203.07333706295327,94
435,14395,112.29566889059187,71
436,14439,72.47910074145409,44
437,14475,60.04094015637591,36
438,14550,158.10260379853403,75
439,14580,49.15719648509328,30
440,14629,83.72037541624083,49
441,14705,155.51554648088356,76
442,14749,72.22876669993624,44
443,14832,175.1871896124276,83
444,14903,137.89590705724947,71
445,14973,129.6931255318503,70
446,15034,111.29308619987911,61
447,15134,226.48222937614156,100
448,15211,159.21480320975252,77
449,15287,141.84750879622686,76
450,15326,63.41350561750377,39
451,15383,97.61322602200413,57
452,15464,162.91530098122905,81
453,15580,239.29508998170738,116
454,15694,230.60504605912996,114
455,15747,81.17019821562789,53
456,15848,163.01456301420401,101
457,15917,133.31676104605603,69
458,15992,127.03552781864072,75
459,16106,274.39393679169933,114
460,16213,218.29662233530365,107
461,16256,68.79819775738483,43
462,16326,138.0768828448146,70
463,16367,67.80988029693457,41
464,16415,79.64928577698151,48
465,16467,84.54894560112022,52
466,16522,86.59049358144401,55
467,16582,99.77488141905647,60
468,16676,199.60794299602085,94
469,16723,67.47753345206714,47
470,16801,142.30334451610025,78
471,16913,250.48708126915048,112
472,17014,211.66133105558202,101
473,17142,287.44294281134916,128
474,17216,131.4527844219574,74
475,17307,175.3603032335922,91
476,17389,168.46339996676176,82
477,17456,129.3889262969222,67
478,17510,95.2879010003548,54
479,17621,252.01041009015853,111
480,17670,79.9574380699894,49
481,17710,66.68222393936092,40
482,17791,158.44751076911032,81
483,17836,61.930088228955626,45
484,17921,162.69871177111563,85
485,17998,153.97438087648962,77
486,18075,157.3026024310621,77
487,18183,219.6818838575281,108
488,18266,165.9381204139658,83
489,18383,247.07371039150925,117
490,18497,240.1044864564215,114
491,18547,75.48284357802513,50
492,18618,133.7362544424349,71
493,18747,254.46264866935633,129
494,18853,186.4572026864161,106
495,18961,235.5556275878554,108
496,19066,209.2409813819252,105
497,19138,131.55213054216057,72
498,19254,256.6150031355455,116
499,19364,228.08694334767446,110
500,19432,120.03398852503152,68
501,19498,120.81364070608667,66
502,19536,48.9407582607804,38
503,19573,49.54338716705741,37
504,19660,179.53249626203703,87
505,19764,202.17136721200976,104
506,19847,155.48581180518255,83
507,19925,146.89351671773193,78
508,19954,34.05447606006966,29
509,20055,205.28983586649073,101
510,20094,63.2836396255272,39
511,20171,146.48999292906578,77
512,20208,47.93200271891922,37
513,20341,250.3363844911338,133
514,20458,234.38835679620504,117
515,20542,178.48510888604085,84
516,20616,144.20419517108616,74
517,20708,177.03093397973507,92
518,20801,196.08517292110824,93
519,20914,231.83790874437838,113
520,21011,204.90407069752914,97
521,21111,224.62720184539853,100
522,21239,286.9250877590765,128
523,21357,234.86736076807884,118
524,21467,233.55430036247697,110
525,21548,157.68674535296705,81
526,21657,234.17441368212076,109
527,21746,177.7476908252963,89
528,21822,157.6145832070102,76
529,21862,54.21535923881993,40
530,21973,232.07743146820337,111
531,22093,283.5359248655293,120
532,22182,198.80853777005657,89
533,22288,210.30741486041168,106
534,22334,68.03221979511754,46
535,22446,234.98875593277853,112
536,22483,54.3500799799629,37
537,22556,139.05585921837857,73
538,22653,186.21946849501,97
539,22758,231.33226556005803,105
540,22835,155.36494242665293,77
541,22948,226.94974324843656,113
542,23051,210.0730076681918,103
543,23164,244.60426763805262,113
544,23306,229.56542342958178,142
545,23362,98.4913079669803,56
546,23484,281.09972014707193,122
547,23582,200.8569363614776,98
548,23621,51.070899558933206,39
549,23695,141.70864664660525,74
550,23774,159.07806947767526,79
551,23881,215.0679711840856,107
552,24000,247.6741460267123,119
553,24117,226.3274701671996,117
554,24234,261.7884909297094,117
555,24353,262.7086357683451,119
556,24475,284.0930460684968,122
557,24602,305.1336445518433,127
558,24731,300.61044643356945,129
559,24855,286.27014461480445,124
560,24962,251.17473132557453,107
561,25086,310.3562317334079,124
562,25208,284.9803131817952,122
563,25291,172.5171030707439,83
564,25359,121.91517183607782,68
565,25474,253.18762561115503,115
566,25597,250.2000705971591,123
567,25647,77.72182037501862,50
568,25744,185.45015935316655,97
569,25792,71.6234774524953,48
570,25920,317.9157376950091,128
571,26026,242.11083150526747,106
572,26167,324.2085227556418,141
573,26291,275.10932873262647,124
574,26401,244.48473154176082,110
575,26526,258.65144973483285,125
576,26619,189.02258110707578,93
577,26743,290.34877060435116,124
578,26872,307.48182108422634,129
579,26980,247.83522896938462,108
580,27107,312.87389242866146,127
581,27234,301.87182837892044,127
582,27348,270.7815422656957,114
583,27466,262.24521407576526,118
584,27588,296.73286405315434,122
585,27705,267.66343429549227,117
586,27816,263.102878764785,111
587,27891,141.7640892502721,75
588,28014,287.87820785274675,123
589,28126,273.0486237539374,112
590,28256,320.0383479454635,130
591,28383,294.51391336202107,127
592,28511,311.6388975254695,128
593,28629,275.741173603297,118
594,28743,258.55126485840077,114
595,28861,280.69309826791846,118
596,28985,292.38281633342393,124
597,29122,329.3054422901663,137
598,29234,259.6990530982804,112
599,29347,250.37727786200122,113
600,29460,265.49222471796463,113
601,29572,264.57610993732413,112
602,29688,264.97510260693986,116
603,29810,277.8233143842337,122
604,29938,312.72640602353647,128
605,30065,310.2005249598547,127
606,30178,254.44883627867242,113
607,30291,254.19211721282016,113
608,30416,294.8928918237853,125
609,30542,303.8162530157938,126
610,30665,295.43802636741316,123
611,30785,288.7788427332476,120
612,30902,276.01372439449534,117
613,31026,289.4662757472823,124
614,31159,306.4091264488018,133
615,31298,337.8478100907079,139
616,31423,316.3698947805746,125
617,31557,318.3972670602013,134
618,31678,297.882866542796,121
619,31800,319.2983134490085,122
620,31872,137.90298175367317,72
621,31996,299.07941116485455,124
