episode,reward,steps
1,1787.545082759842,532
2,2388.124041319238,696
3,705.6966606201916,229
4,1188.7217299935855,346
5,1247.0829542738363,430
6,1923.561002676715,628
7,353.5295937113055,129
8,3038.59166407218,957
9,719.8494298631849,237
10,649.6381866625705,214
11,1379.0291979158833,429
12,1252.5043828297858,423
13,1161.2474120956674,422
14,389.04585480423196,149
