episode,reward,steps
237,52.998010150481825,35
238,183.22438916763778,103
239,57.67778666181639,40
240,173.86097609871422,91
241,11.436908731986032,26
242,75.30439326417613,46
243,26.628365488957094,25
244,157.44410440675088,79
245,31.900645481436943,25
246,177.17031929938452,90
247,244.93686021892236,122
248,7.437910944383464,11
249,19.615359279943902,22
250,10.107822577422771,13
251,28.995353310793504,43
252,26.236423867703927,27
253,16.22345704620315,20
254,161.95482942162303,91
255,29.601714849769962,36
256,48.552699172023104,53
257,93.56018910608513,55
258,25.84530450284566,37
259,39.945381663675484,33
260,126.92727134895277,72
261,15.732522459179494,34
262,37.443473270387344,34
263,138.46710431710326,81
264,136.82466824827853,90
265,232.28832263019368,110
266,80.08213370959825,58
267,152.89431638127837,103
268,171.09943031296498,86
269,15.847132053192079,16
270,26.552106657462993,32
271,17.839179912975343,20
272,97.2186135763236,54
273,79.88181424798893,46
274,25.587137149013422,24
275,41.191932601226355,63
276,91.65877691013935,54
277,89.69446399540602,53
278,44.45084109800907,42
279,11.535746222481935,16
280,214.92120400707594,127
281,161.27052115061244,106
282,137.40854018983325,75
283,141.95601895941095,71
284,164.5313078913997,77
285,63.96998914229846,43
286,71.4992316889145,47
287,210.90790312941772,110
288,103.25765322484214,61
289,161.39589870365546,122
290,62.50226184709371,41
291,156.921175636836,82
292,33.1319249307234,31
293,182.99381206728398,93
294,59.53175106404354,36
295,120.61946801892853,67
296,108.54885702978265,59
297,8.498531611365367,14
298,110.15754716529067,62
299,128.39274259279696,68
300,21.10601277565603,21
301,194.62176466360398,92
302,172.24545542016406,90
303,153.0468739644086,77
304,171.36814603118557,85
305,62.188693372389764,42
306,77.1007589914136,49
307,228.6083624273661,107
308,88.0543719430199,51
309,105.55848195855981,60
310,140.34846450515346,73
311,205.07645566762244,117
312,227.98293750776912,110
313,174.39184707982477,97
314,191.40575549086347,112
315,234.8365913883164,107
316,76.72993376123746,45
317,210.00658538717772,95
318,165.47459118644915,82
319,131.92682881925924,72
320,183.12682665533006,90
321,147.68822318605513,74
322,115.94116917024692,65
323,85.85769087927706,49
324,249.55427421355273,104
325,41.660548203889114,31
326,84.54987469695718,54
327,85.22089695688686,49
328,16.42803086845414,24
329,197.2456811794004,88
330,134.29817756563688,75
331,66.60385434643878,43
332,111.444349676569,61
333,55.516427608388554,35
334,167.36116690425717,90
335,149.0768061265675,81
336,146.989836628117,78
337,232.2995809102754,107
338,109.09109009286949,60
339,72.90850853098111,44
340,155.37749877963208,87
341,151.03442186814877,73
342,128.20565117003144,69
343,86.17614246594364,49
344,194.03399771257534,94
345,130.79388200266038,74
346,170.00300830229747,84
347,231.77866777222485,114
348,171.20965282946707,81
349,70.86631582320727,42
350,251.04916421207568,117
351,83.87366750075789,49
352,69.01074665077019,41
353,53.96087697133706,33
354,85.22503444765441,50
355,111.46818508013975,61
356,207.21518679798143,104
357,249.4020553431545,107
358,26.877424050678087,24
359,12.942180016935332,15
360,156.70312429017176,74
361,169.01275379737228,92
362,222.31405246130274,106
363,304.3788051716355,124
364,150.86820439943097,74
365,101.99719466451212,58
366,196.37482275705906,88
367,221.32396541402335,100
368,238.23843359024747,105
369,21.845669839878568,20
370,49.95488115762113,30
371,18.08950295452456,18
372,225.90945870640735,109
373,190.60785319128254,89
374,298.9496955060412,125
375,111.37498397524028,60
376,127.26139957350641,70
377,105.53024695714134,59
378,129.39719540545954,69
379,212.13526484826824,97
380,155.52363577662877,77
381,99.77875267992387,58
382,239.7407819364324,104
383,224.47718673068445,99
384,107.37234851731905,61
385,136.08768229475322,75
386,138.40107134529677,70
387,149.14052962645553,76
388,178.955409275654,95
389,250.22315806135416,110
390,139.88310623431494,75
391,227.83754725628015,97
392,230.14643544468177,100
393,284.5172412654831,122
394,157.24946881827054,80
395,285.8363197642704,135
396,85.1021379220649,50
397,151.34854774708074,74
398,242.30321176630798,108
399,220.67707506734592,95
400,177.6997435550027,82
401,216.4544381969044,98
402,153.92555460192818,77
403,229.40200889011854,100
404,89.28278344736457,51
405,261.9801626931439,111
406,202.66316033887787,93
407,167.07064242661139,79
408,74.2522788872879,45
409,258.8479675478451,115
410,163.187903002648,88
411,234.44383567114298,109
412,228.309972565952,99
413,184.41512894383348,90
414,267.7441210804494,114
415,212.81867155990813,98
416,279.11468685992054,120
417,108.05258637558356,62
418,164.5785406243007,80
419,284.70936335865275,130
420,81.76707034982756,50
421,96.1272734949846,54
422,340.6750048298409,136
423,277.65630341371116,133
424,301.8220925907131,121
425,208.12983832722995,96
426,89.95307920238004,54
427,262.5350877122708,112
428,288.79380992860166,121
429,328.5820824987368,139
430,72.86713296995892,43
431,290.3026568258186,121
432,242.0726004958877,101
433,243.70618517590097,111
434,85.87611169743542,49
435,249.98090273079922,105
436,72.4321029724933,43
437,262.2564519980336,111
438,198.15596677233316,96
439,305.6212577823702,138
440,309.7034788906333,125
441,270.3064931718598,115
442,95.50922531900416,54
443,325.9687023327855,127
444,277.1473190655231,126
445,300.1228282682535,133
446,245.68991869125085,110
447,186.79644540127347,88
448,192.6544981690503,98
449,153.20427895762964,81
450,242.21132365816504,103
451,249.60131116291066,124
452,271.73173882734744,120
453,240.4423607223914,118
454,304.4876992509435,130
455,292.7952906357052,130
456,288.97321796544963,121
457,319.15516361101237,133
458,285.0279178273659,135
459,321.50509788646656,123
460,148.83327274356068,75
461,171.9974439692255,82
462,307.7931584052168,130
463,318.85258700924453,139
464,304.3282787974175,132
465,257.72284166493625,114
466,130.56169561425696,69
467,209.20651322535025,96
468,330.934795142869,146
469,162.1304817034913,81
470,107.76283716906471,61
471,310.4109373257175,129
472,319.8291245434039,137
473,328.15555173613274,138
474,349.2532930110115,144
475,285.45785299478405,129
476,292.2876681975754,139
477,335.21720388843136,137
478,256.607694123208,119
479,348.6550135488161,146
480,320.79995356036727,137
481,339.7920568994916,154
482,325.29049068086147,132
483,348.2944999201753,150
484,305.90055538471216,120
485,328.7580923487025,137
486,280.9224826546238,119
487,362.3676658646812,162
488,304.04417686760416,126
489,312.1574846393272,132
490,347.98740645642624,141
491,315.9093532224873,141
492,312.5667611304676,132
493,328.03343843528916,126
494,158.28949421729044,86
495,95.37495891223983,56
496,309.75092231028657,136
497,290.97067674441973,120
498,353.8281608472767,150
499,333.9503681816347,136
500,300.2811216329148,131
501,331.026941482787,139
502,342.4314426507896,135
503,320.02386330075274,129
504,287.9110945000393,134
505,344.8835252563272,139
506,357.8359376708177,145
507,327.7884996708167,132
508,333.5668361021753,132
509,359.69884996612274,144
510,325.58017118979916,127
511,332.2433363446212,142
512,253.90968695276996,115
513,318.3336376016774,132
514,307.6207975102762,125
515,352.78094541535586,130
516,227.47561201015353,120
517,312.5687465092589,137
518,192.89854941692985,91
519,334.89602088557535,144
520,353.5181108233015,150
521,375.0270455784802,153
522,273.90085832189845,120
523,373.2217893216297,142
524,346.7802893385067,152
525,240.3107874907316,107
526,304.3768975905765,130
527,375.89183114032124,150
528,361.78903415573353,143
529,307.49773655589047,130
530,379.90751968869466,152
531,327.2685871161148,135
532,347.4949683284945,142
533,301.2662373242001,121
534,374.92284852636806,150
535,347.7245340322007,133
536,331.13050694708943,133
537,407.0972828928017,155
538,349.7856593985279,150
539,360.8613729064166,142
540,375.5892331472201,138
541,350.2003925826806,151
542,324.8801461731685,140
543,335.3918811380882,142
544,372.8602960105866,152
545,331.78773742923494,145
546,95.68030181196613,56
547,389.30684768896054,160
548,353.25776315890755,147
549,360.58628940140517,144
550,212.24089646690283,103
551,360.130817828443,138
552,364.74417929130084,138
553,319.6845831511481,128
554,352.50799018111326,131
555,330.92309578722933,146
556,367.9629464315296,147
557,366.4367041011842,148
558,347.5981297251483,138
559,367.6068964743759,135
560,350.8332093736548,141
561,370.38054188220764,149
562,373.37096552057835,145
563,329.2109379070734,137
564,307.1378738143131,126
565,245.50365371993325,104
566,359.824344552799,144
567,158.34060108932144,79
568,381.56864076842885,157
569,337.6347707300982,146
570,254.96212879377566,105
571,403.7269807466687,155
572,341.567771273668,132
573,267.0272644533296,110
574,384.61851897867933,156
575,361.6244397041471,134
576,332.5434836670171,131
577,374.0143187733898,138
578,351.89576393890417,132
579,365.2551940542529,138
580,345.1846649532423,144
581,367.5119699954153,135
582,321.67747699069315,137
583,359.0597406671177,145
584,329.9793955340843,132
585,365.28092486911305,140
586,351.809077899402,137
587,364.50063639454675,148
588,349.0561374199685,154
589,333.0290354753612,142
590,437.55196063545117,177
591,352.815867253654,144
592,336.25052529887404,146
593,250.95310605971585,103
594,370.395655257246,137
595,351.8647434813721,149
596,368.8303204063507,137
597,383.47505953516895,145
598,360.3327752858479,131
599,377.8487742525947,139
600,377.16313276941946,157
601,415.1141938970169,155
602,389.8013527591777,139
603,341.354192339753,135
604,375.73716355296153,149
605,365.67147695394164,139
606,371.8280905837623,140
607,411.169159967388,156
608,309.21316586145,126
609,400.5887389536407,154
610,360.8346703805064,153
611,465.76086034211914,168
612,364.84968980758276,142
613,389.0542537886134,159
614,361.60235229184116,142
615,380.7482743524131,149
616,364.4160944635455,145
617,375.24502836361984,139
618,591.2356832064496,208
619,402.57130143950434,153
620,361.0615320345043,143
621,443.09954886577293,162
622,411.8841964820306,147
623,422.4280950078134,156
624,308.27104555107405,143
625,400.0887302786495,153
626,363.5714949264422,147
627,394.8752064080019,144
628,335.9924993222047,139
629,378.95220109773913,134
630,410.8715713227867,155
631,217.02921752049056,108
632,397.95503402649405,155
633,406.6009696623572,157
634,609.7239434890008,213
635,364.23134127062013,134
636,382.9387700964435,141
637,370.8943268035047,139
638,376.66862012604906,138
639,311.21774483873986,139
640,396.47266000765893,160
641,395.8636409617788,148
642,421.0379292006899,154
643,372.9652515138699,135
644,398.6527502581593,148
645,375.6708609139212,134
646,369.6237160385654,141
647,400.5575377062217,170
648,390.9029015990269,144
649,392.5065695922997,151
650,375.21539694861144,136
651,410.670100897631,156
652,365.04786794237566,133
653,397.222897314275,145
654,398.04293996642315,147
655,414.20461426670425,148
656,403.93200303742486,146
657,370.38702164512995,143
658,386.02269671262593,143
659,378.13271997253406,147
660,38.58686240859252,27
661,398.2436490588806,141
662,383.83462847600845,139
663,398.40733580997176,144
664,401.6985067091339,146
665,377.6699265245963,146
666,370.09691442387975,146
667,424.2106815588499,147
668,382.8443711015169,132
669,372.52069466627285,137
670,400.10628879932347,140
671,404.9515156249106,144
672,416.0166467458234,152
673,374.57257477975173,130
674,376.21916813802517,136
675,378.6682027306894,133
676,383.83823701835763,139
677,425.0531292744136,152
678,363.84703351418096,137
679,431.8377033099677,153
680,385.50564559923293,138
681,388.1150198116609,138
682,378.27972414025845,132
683,395.2639415165072,136
684,138.54845225625766,71
685,377.91546634103827,136
686,420.77371785528754,151
687,196.42017071604863,87
688,399.8505622620319,151
689,393.6813610208615,147
690,406.1008302304543,141
691,385.93630619391485,155
692,267.36912461991597,106
693,422.8004373794543,150
694,393.2880135288844,139
695,447.67463826387257,165
696,402.222453071526,149
697,407.9330677259792,158
698,404.8896930819164,144
699,415.73873304040404,148
700,526.3470458058895,195
701,444.02552600260793,161
702,389.82178526723857,134
703,425.5341223283435,153
704,417.22475043833276,152
705,287.18761100561244,111
706,423.87903579934596,149
707,406.68714196078315,144
708,200.90340038816072,90
709,454.47443608167464,161
710,404.66178406348155,144
711,360.3708902212717,128
712,376.33733944969964,132
713,416.3575193366196,146
714,347.75144906956956,128
715,397.43930450786513,137
716,397.2331773081057,146
717,380.1355017254153,136
718,420.87129966331554,146
719,418.2411121208022,146
720,330.2433808571355,121
721,405.29821742241654,140
722,206.31704853357698,90
723,371.8092283178646,129
724,411.73051115131665,154
725,493.61666634272353,189
726,432.14265881928867,149
727,395.6966022454291,139
728,401.4543474724836,146
729,410.96899470968134,153
730,376.13147800361105,132
731,392.2995298739873,137
732,451.88903301931373,167
733,396.9493857547878,137
734,386.03889255257286,145
735,388.1187188970965,145
736,391.9725811888127,136
737,410.53296939830324,143
738,315.9525186063199,114
739,284.8428767613481,112
740,410.302083106826,146
741,406.7945220418808,146
742,391.8295888183918,136
743,382.4667532754869,139
744,379.06075529214877,133
745,353.1391663968205,134
746,355.72161739743643,126
747,357.383745043863,128
748,663.0738069272326,219
749,431.0803127935353,150
750,401.2556587556295,145
751,395.70681004140715,148
752,424.48782318809015,151
753,399.5886316527115,144
754,389.7541768548952,137
755,484.7956391676533,162
756,451.61154641639763,164
757,408.6714009502582,143
758,398.6996878202093,145
759,409.0943853769571,142
760,399.69845004704297,142
761,416.22678842581917,152
762,420.24323905076324,146
763,401.3288997257796,140
764,406.8463412524889,145
765,420.0348171351879,150
766,384.62160683516737,134
767,445.85427427105765,164
768,434.32435809856565,151
769,386.29374835469713,141
770,419.855408236122,146
771,489.50625314321354,166
772,439.59384257263207,154
773,420.81779028257904,148
774,451.12240667353535,159
775,352.6095729914938,125
776,424.7224007177209,149
777,429.58808947824855,153
778,395.856274572709,140
779,379.0733619945541,130
780,499.6017355310364,188
781,966.1043595697355,350
782,404.4581047292338,142
783,426.3697390013625,144
784,306.1851434603911,140
785,394.7208724612258,136
786,715.4007672354325,237
787,406.9213236937819,147
788,425.1226569150764,149
789,398.9922620905851,146
790,724.2320300476084,234
791,414.09549112141724,145
792,447.9296779260309,152
793,902.3864003406452,307
794,380.00104047690246,133
795,601.8180891557705,199
796,236.77489693120143,97
797,363.75824311167975,128
798,447.9290024031733,157
799,1012.5947635491973,308
800,405.41670424394295,143
801,771.6445683284102,252
802,417.7400050177177,147
803,306.31716705352125,129
804,452.11811076145096,154
805,355.35253953300804,129
806,406.4111041534773,145
807,385.69754955357956,132
808,448.17722939107944,159
809,434.1741940793711,153
810,397.7463374221195,139
811,361.6875707419732,126
812,446.6356315882603,154
813,454.82557359935396,163
814,446.86491999662064,159
815,646.7872731983832,202
816,396.65447129752414,138
817,464.0562230450382,162
818,308.8722181626804,132
819,427.38965342682627,154
820,430.5923950152769,148
821,414.51983030132925,143
822,709.1993762585387,219
823,401.4558890170459,140
824,688.2507615222547,218
825,383.57520517599914,139
826,431.213447285875,153
827,367.3263979987744,129
828,244.15460716798458,102
829,1009.5041967921265,310
830,614.3254874157578,191
831,394.6725203480094,140
832,485.1646857915721,163
833,425.0915961581856,154
834,398.8340786223875,157
835,382.1036304767138,134
836,463.36301969619336,157
837,359.68312143358406,154
838,401.5457267337131,139
839,386.1415546577177,134
840,406.3178872996611,138
841,469.64850153819435,156
842,334.85260695994674,142
843,312.95136586644384,115
844,449.40102398022833,166
845,583.1256889000855,187
846,723.2400348358198,226
847,722.3370106246782,228
848,440.03354469852246,148
849,870.5763998861268,326
850,652.3111381559696,210
851,368.7777648246949,130
852,202.6115405211792,101
853,173.29843599263532,83
854,616.5500949537736,194
855,722.8023438250215,239
856,683.8927251114143,235
857,489.0515837518372,161
858,662.2747963483162,206
859,407.3511786980496,146
860,437.3690763130119,180
861,404.48860681978215,145
862,401.4682007569875,141
863,988.3166130777208,312
864,771.7179298605613,316
865,245.2197859677111,130
866,421.49772297636366,150
867,382.7159469088252,171
868,729.846132191907,222
869,581.5462157464491,190
870,649.5987800496598,201
871,302.31483088784915,129
872,674.0665855047378,203
873,323.4337386986762,125
874,422.46656144848475,150
875,361.7135315091881,134
876,683.3170189870497,214
877,603.7027971698375,204
878,588.4539080595172,185
879,423.95787756080443,149
880,550.5962488018793,172
881,849.8627507523294,317
882,477.6471906001092,163
883,484.82867154006925,161
884,411.1421018687131,152
885,445.2063996992962,150
886,707.683917039948,236
887,568.5066035872111,186
888,689.9000224632643,220
889,1445.1567039903823,506
890,918.2363167454366,282
891,388.19123791947794,134
892,558.6732246656339,183
893,686.727990061565,210
894,1102.7556234480583,364
895,960.0160825016417,314
896,412.51529784946393,144
897,546.0985525775487,180
898,432.2948427455082,151
899,618.1117297783877,200
900,682.6057253543005,217
901,2517.9268246137885,885
902,1223.7104951868816,372
903,950.4642951783856,327
904,720.720214313539,228
905,413.78677275116564,144
906,861.4698395475242,258
907,724.8735231517156,229
908,471.99031525831003,159
909,1513.702896054245,502
910,850.5946894365696,258
911,85.97550231364494,50
912,993.8210252778632,343
913,377.1960557820042,134
914,1485.1323604687238,499
915,726.3307708798584,230
916,391.50082315355206,135
917,491.96048515006237,165
918,232.26112498608293,104
919,1342.6164792512984,459
920,646.6040798359126,278
921,885.1786878559415,283
922,76.63412761359415,45
923,477.4360141028153,159
924,803.705539522695,251
925,922.0894454706902,358
926,772.4961777603444,244
927,737.399853368822,233
928,640.1969563835992,196
929,457.6249142618251,157
930,137.55666998130724,70
931,267.2363563041431,129
932,243.800765010997,124
933,98.11577931218376,60
934,184.45448236187238,84
935,647.8536189344786,200
936,425.6136565191468,146
937,261.99754398695234,129
938,846.1073108195404,266
939,405.42179300776166,143
940,394.5836273387539,136
941,648.2621340002088,200
942,1550.334177085267,483
943,1189.048656505045,369
944,387.62904865630446,131
945,1339.0216148932134,414
946,1109.1883555049692,407
947,318.3007009716692,113
948,482.0223044211476,155
949,494.3399648133163,166
950,368.9061041606288,132
951,520.024371109211,170
952,1012.1559935833242,428
953,431.9644344370333,149
954,945.5128217932219,298
955,502.2390861396918,163
956,231.66685116580678,99
957,394.17766574316664,139
958,196.99205435316873,90
959,947.3857666808533,288
960,934.6488478992075,274
961,172.242871558354,83
962,492.60034296878365,210
963,302.99538792335443,114
964,753.7218884340314,227
965,167.66878662089127,80
966,389.14072043852934,137
967,408.5718752768118,142
968,162.50360028863844,85
969,195.835880291753,86
970,240.26905571492125,108
971,383.5242257188398,133
972,147.22942156465356,73
973,200.763488447303,91
974,557.8408702429599,178
975,169.53551927501533,81
976,102.43781177792032,58
977,622.2809595920784,185
978,1268.0530817047036,388
979,849.2518868797075,326
980,376.21633977927195,134
981,420.6185078622787,154
982,392.7018362516612,139
983,671.1087112240816,203
984,666.5539546922964,212
985,714.1346101118169,217
986,555.1953472969526,172
987,509.81635401449194,163
988,704.7012148610855,230
989,1866.8049174503703,607
990,79.23013713568184,47
991,1207.1150143521759,369
992,370.31340027242675,131
993,596.5116001659452,203
994,608.4484996240466,186
995,660.3669757137911,206
996,362.84009174231323,134
997,996.1237979548177,293
998,389.8527364950247,138
999,1101.6562139435875,423
1000,1320.5087637426002,422
1001,767.0225595787575,256
1002,401.5837536304196,152
1003,1708.8761725520435,637
1004,2223.0128039769907,687
1005,361.32998596387785,127
1006,360.5559143028592,131
1007,364.2192745285633,129
1008,385.6478141624845,134
1009,344.9671339329024,127
1010,683.04013051373,208
1011,395.91015069892705,141
1012,93.27467342956028,52
1013,694.3577626623908,212
1014,368.8436212891139,143
1015,682.8766469243883,215
1016,420.0938345684241,147
1017,536.1335877236949,167
1018,1227.0801200164456,373
1019,1429.2368437326998,420
1020,678.9771625206304,201
1021,338.39383834826276,126
1022,360.7690103169327,128
1023,903.7047306175525,292
1024,778.1969743374665,237
1025,464.26827039873587,153
1026,741.8520920616751,232
1027,373.91768845717013,134
1028,589.5254431528223,180
1029,830.5883738822359,270
1030,356.88839111028096,128
1031,444.5896264788509,148
1032,1371.500001019317,450
1033,744.8686666807695,212
1034,694.0140879805042,208
1035,379.8467327121301,134
1036,378.6739207766282,136
1037,716.7985589227924,240
1038,2724.5449890917425,890
1039,1108.621388343537,398
1040,340.6695072613085,155
1041,2044.417088990222,776
1042,346.5800997420854,152
1043,1123.3005791685105,382
1044,366.5053400050435,131
1045,564.684116457642,202
1046,359.1657450737655,132
1047,459.0618974605738,220
1048,525.6589079761076,163
1049,1611.2252498721082,485
1050,433.49910535781254,162
1051,543.1522697049606,174
1052,600.750820869091,192
1053,617.4974840776077,276
1054,224.69913686750644,124
1055,426.6549010731892,184
1056,324.5532889720245,130
1057,878.3537979205391,259
1058,611.878975253886,186
1059,229.12555142405594,124
1060,823.0901943464254,254
1061,561.1180058349717,225
1062,1184.5029933593316,338
1063,827.6506734639365,247
1064,842.3553433448648,252
1065,155.7089344602359,83
1066,930.4762638132593,272
1067,415.48251495754687,147
1068,819.4862035844611,256
1069,496.9340122892643,155
1070,883.3135181932644,245
1071,562.8197783603607,217
1072,1275.271592550755,372
1073,378.0730714559577,130
1074,639.3221720061528,189
1075,516.2074291156973,162
1076,1016.9582306356659,334
1077,692.6200973900915,212
1078,395.34995301997014,158
1079,552.4081172889006,170
1080,726.3627719916133,221
1081,547.036356098922,172
1082,1001.5113297628227,312
1083,623.624206250253,183
1084,955.1079552233932,307
1085,549.1852589211014,221
1086,1036.2571266517996,317
1087,1121.0380139145602,437
1088,501.7658283861274,162
1089,376.72324353463796,142
1090,797.4108690268107,245
1091,590.3276604318135,187
1092,466.51998738120795,154
1093,367.572414630711,154
1094,721.0926504857642,238
1095,721.3128236405106,212
1096,741.6403463985434,252
1097,708.0517113195135,222
1098,1446.4817230148947,542
1099,226.2658498028682,124
1100,103.0822329774291,57
1101,1087.444057080867,361
1102,639.9110208557531,205
1103,607.6207608496387,190
1104,636.0948195632708,196
1105,621.3230088556102,190
1106,386.8008574659131,134
1107,643.6689482960052,187
1108,600.3850329513223,184
1109,394.0772511874731,139
1110,730.7200016903138,224
1111,434.3444221992516,163
1112,783.2522134193149,230
1113,809.8231500556506,249
1114,674.7229274493445,209
1115,765.5673123265151,245
1116,641.3725664033262,203
1117,786.5219295968583,238
1118,676.8547050894849,210
1119,866.433331824953,251
1120,664.0333461260223,205
1121,716.5198288990803,213
1122,740.4007420390892,219
1123,380.9048069791734,133
1124,629.200945126712,185
1125,879.3019670919952,267
1126,865.7924092384324,254
1127,511.74185219991597,158
1128,581.244633032977,186
1129,1558.517182597268,470
1130,807.2995761477089,302
1131,711.4609907388738,217
1132,722.4367994480622,213
1133,753.4463799810924,234
1134,465.54210573152005,152
1135,118.54732263938938,65
1136,1001.9041283720952,301
1137,615.6988884836094,198
1138,766.7067925244795,261
1139,370.03089360813215,156
1140,260.1701579452498,136
1141,1285.0175380771564,394
1142,824.536870927185,269
1143,601.8374806665166,214
1144,689.1081037785418,219
1145,1034.1612895874175,317
1146,1905.070809711689,607
1147,1080.6911664051102,327
1148,1360.8387420937188,435
1149,693.057815276149,202
1150,1069.112798209057,350
1151,1223.0367634245563,384
1152,988.4402742127184,312
1153,814.2127345241319,254
