episode,reward,steps
512,338.89681568794026,146
513,365.1582067502681,150
514,363.1368838927712,158
515,325.4066894504784,133
516,366.6313165495464,154
517,316.3990698903684,143
518,308.2646664787316,134
519,348.85938980036843,149
520,227.9723331764101,103
521,272.8823937993456,120
522,321.1902912815346,133
523,306.32066783696126,124
524,334.5842288644228,138
525,281.76025898488007,119
526,357.24700715684725,148
527,353.00945771743983,144
528,368.5627246770389,146
529,344.88928056829934,153
530,327.9239251476253,126
531,360.87907045938005,148
532,320.38454335363826,117
533,395.1955307814056,156
534,336.2142228879165,142
535,364.8557541452707,139
536,344.096290504517,133
537,400.8361663998304,161
538,303.04312733080087,124
539,345.10074825128413,131
540,371.77528631165836,140
541,375.07246026532,148
542,369.155439356433,157
543,390.30148779164887,150
544,390.0532657208926,140
545,338.5184477616355,166
546,344.6591254293968,148
547,396.6751630426742,151
548,332.3491124358959,127
549,339.49658167577854,147
550,378.1919790544064,156
551,389.4940507209745,159
552,370.9296955282031,142
553,332.00345984488456,127
554,352.1596179533781,145
555,335.5923579859279,136
556,354.18979202936157,138
557,211.6457309614694,98
558,173.2872696540856,86
559,362.87217487039135,134
560,367.4787277962827,133
561,348.3331391941757,133
562,95.40970068174943,56
563,287.63561962531384,131
564,313.1452585273094,138
565,239.05622144107608,106
566,55.88716121546534,37
567,484.75418079407274,181
568,306.33243297333564,128
569,468.86212105120427,173
570,383.44866576628687,154
571,394.52737031000174,138
572,402.70761421995985,149
573,348.8637811125904,139
574,369.32881283250293,143
575,457.77277061156985,164
576,389.0086186045502,144
577,309.1070767453833,138
578,504.43720462101794,171
579,354.8259702304828,135
580,295.21262810808093,129
581,382.7145914413514,146
582,379.9889965151792,154
583,389.41732366494966,147
584,401.44919836575684,154
585,419.41456077391473,158
586,488.47985987448067,193
587,398.40521984195914,170
588,379.67705334101055,143
589,323.37840722938364,144
590,451.71747902715043,167
591,535.3517635237785,189
592,375.3482494791223,136
593,411.3004260155643,152
594,689.6155562959647,238
595,347.8393373668973,133
596,378.9801201766987,158
597,704.6561632109527,242
598,422.5991192470979,167
599,407.0268360848296,157
600,343.8218193202091,125
601,674.7803120690654,219
602,548.1781940714395,203
603,79.78836788143363,49
604,418.55730448827245,150
605,447.7263726288008,164
606,419.60993450513723,148
607,400.5682130670078,146
608,89.63005685453501,53
609,412.0824831002868,147
610,221.76193293282336,98
611,385.622128349454,146
612,443.71838074329696,163
613,102.97583678853012,58
614,426.91759351415965,149
615,292.12536324278403,115
616,74.26756899403705,46
617,416.4553245001854,150
618,250.68881966032473,104
619,308.5550907235486,133
620,387.7560273201785,153
621,355.698385734072,136
622,379.5225515494366,137
623,413.26216578207067,144
624,265.5824523903313,108
625,399.5747660048434,143
626,423.63424588412687,147
627,410.8267085852988,143
628,269.61895470789733,105
629,99.13597424790974,57
630,650.0861348677189,231
631,376.79827664388563,133
632,395.81051910202444,140
633,203.94097034676756,92
634,240.99362441176862,101
635,439.6864430981049,167
636,474.22490232155604,165
637,384.62982322724775,134
638,365.1247598435165,128
639,407.0992926249796,147
640,401.2773445830306,148
641,378.85463120367945,136
642,402.80389529055986,143
643,380.0720551875462,142
644,506.7864287177215,177
645,401.3226806077173,143
646,399.6332151527511,140
647,487.57007302268323,180
648,354.79317393188245,131
649,395.9273204362096,141
650,462.5782014728378,168
651,366.4007105819457,134
652,434.4406488249359,162
653,412.45482656410826,145
654,412.85636887478967,168
655,395.4710231868286,146
656,398.5004859913558,149
657,459.4079262260347,172
658,407.867818845155,148
659,385.0415600899534,138
660,407.68950304071996,153
661,405.58138335935604,160
662,411.594688726079,145
663,421.00935904512386,148
664,397.74441348380014,142
665,403.12766499027055,150
666,449.1503296176533,167
667,368.48716360766207,142
668,899.5827861714124,305
669,382.7338719408769,141
670,411.4380628849648,144
671,395.4800765911486,140
672,425.8372872400953,154
673,418.2439906552637,146
674,410.20556057606785,147
675,414.60706576113535,150
676,414.38425614585964,150
677,405.59682882269846,148
678,418.84787520638326,150
679,303.64741748923825,113
680,422.94668358897735,151
681,261.9280510877707,105
682,313.88822968635094,118
683,369.08622239689583,134
684,464.3073157953267,178
685,472.1666992838229,167
686,414.15847097395954,146
687,437.23876669547474,156
688,735.4618303900031,228
689,385.0819751657393,141
690,383.3094656227155,147
691,492.414485530906,177
692,503.8406299127648,183
693,683.0419498281609,233
694,560.8571313113711,180
695,696.784473443582,219
696,432.8212299048057,214
697,942.4516311952466,305
698,831.1254834532054,290
699,437.21502971273884,160
700,931.7594940157137,304
701,756.2153359264182,239
702,430.9451292475563,155
703,1110.587367365416,370
704,693.8914953075591,223
705,66.82857974199959,40
706,1018.165489883012,323
707,1012.4664160420278,330
708,154.09713022676888,76
709,750.2368512138141,253
710,530.5237063206462,183
711,533.4246550535122,177
712,432.6937260490215,152
713,196.41899663442746,89
714,1062.5910467090002,379
715,681.2798475867211,223
716,959.1364163081339,313
717,1631.5617874220384,704
718,648.2668085415256,213
719,443.1396528412939,155
720,423.56071439585514,151
721,1256.8189395671845,424
722,479.3072842274484,171
723,726.6991400970863,238
724,1075.7895940226597,359
725,1701.305201961176,600
726,1141.4515740826446,401
727,681.655807182172,216
728,833.6453393191048,274
729,1440.1142580582614,492
730,1565.3392918418647,612
731,802.0821632310182,273
732,1461.149071424931,511
733,1086.4532478484239,395
734,887.1231875823244,345
735,462.01430598020835,226
736,950.7122464092257,317
737,1798.8519869344627,819
738,2446.9812880305863,1001
739,1017.7956873822872,331
740,1644.7234198775982,569
741,588.707690703212,203
742,1632.7476838329085,572
743,819.0402769903963,278
744,874.9465246939537,288
745,2503.275668995831,1001
746,863.7109982430185,270
747,690.8579242964244,231
748,808.1779939032273,267
749,797.4758529793179,253
750,1152.459746493261,405
751,919.7202920591743,303
752,1025.2471692576264,354
753,681.7302397251979,222
754,454.49854377158067,158
755,1352.431300633268,475
756,960.7157580959012,317
757,444.49000423626046,155
758,434.43918516051446,152
759,681.1750887379839,219
760,1648.5593163611404,578
761,785.827810706745,264
762,1960.1295918134224,735
763,1587.255759412228,558
764,579.8637475133548,221
765,725.1960095424537,235
766,840.2230001302921,286
767,580.457671826864,199
768,970.0004333847756,303
769,1407.8578677511377,492
770,490.30792821793295,218
771,493.2980430571149,172
772,1319.8157639163787,487
773,1914.7159926941524,684
774,1788.3686278747548,701
775,651.6458873865253,231
776,1483.5810928514068,505
777,1263.808266353655,434
778,1670.5857761284446,600
779,669.5684453620623,224
780,2135.2489451923325,748
781,1729.2017284541653,578
782,283.6681140667726,138
783,1843.9301380149604,759
784,715.8094534997941,229
785,555.8995977494561,219
786,1636.4670750485013,751
787,1035.9601987216872,333
788,2379.4234437455057,872
789,1499.654358544884,498
790,683.4547339059417,240
791,1068.5748683883828,344
792,1238.34989239113,406
793,1070.4278261865982,350
794,1202.4354888645096,394
795,1724.6570371769583,688
796,700.1493035723892,233
797,1636.6313142479403,585
798,236.783654300344,123
799,708.1710335356781,234
800,1471.7342404016197,590
801,2100.9443567129583,831
802,720.3327176532908,226
803,1028.2805808385383,330
804,840.5846524497896,268
805,1215.7597602183184,397
806,2132.215550393391,780
807,664.4366902593325,210
808,773.0229770065779,260
809,1865.7606149458763,615
810,994.82518844753,307
811,1167.9195956969158,402
812,709.6674982141252,222
813,470.7120315870162,162
814,1000.8576176969905,316
815,1447.4715519537524,488
816,998.2115854634163,322
817,424.57845279018403,151
818,640.6699524121171,201
819,1562.1298531213117,524
820,785.1358268913375,256
821,887.9645699039297,284
822,690.1131207004934,230
823,1440.0949995471494,484
824,697.9721523680098,219
825,1224.154576781297,400
826,725.7334255119488,225
827,1021.8254524189786,339
828,757.3393657369871,239
829,648.4999234749005,202
830,938.8876482762074,290
831,765.2540836393393,250
832,675.7755260926606,219
833,951.9178964533116,304
834,988.1391025605386,309
835,874.3417577941469,277
836,346.6469120257908,146
837,2116.399523210102,785
838,937.5861296698149,309
839,1619.159156927856,546
840,1555.5341929852939,547
841,1237.6102836734963,402
842,959.511954258034,330
843,94.51263880882398,54
844,1237.1980072822535,419
845,963.4420057865358,310
846,1066.6472155812735,329
847,754.7731428276619,229
848,859.060005047826,311
849,712.8230577297999,223
850,1477.330420231332,475
851,1519.4106708692211,487
852,2064.237985446077,742
853,796.9513795124911,247
854,1529.8926579126573,485
855,1881.972654805964,651
856,917.6219227313829,286
857,1127.3772982916942,360
858,1148.3478830501526,349
859,1197.5141358368737,393
860,2459.755673536853,880
861,1034.3369733334705,362
862,725.7105075249274,263
863,1074.86645092046,335
864,972.6806135812666,311
865,1130.3674324060792,361
866,2685.430445642379,1001
867,1274.744482462668,406
868,2214.342392893285,713
869,858.6024957064178,264
870,1280.4002229891998,386
871,1526.04653118171,492
872,714.0465603648689,222
873,1165.0171664360196,376
874,862.7423940399406,271
875,1624.1875343213783,506
876,1416.339220958969,464
877,1668.6115419433347,577
878,1342.4498318671863,423
879,941.6276868321215,294
880,725.1749496650151,223
881,392.4318482709064,143
882,642.0897350368573,199
883,756.0652448651117,237
884,513.385122972929,180
885,626.827748657684,207
886,606.5035733719841,195
887,1266.0775736926214,430
888,1682.1016803312284,562
889,250.63994794158046,134
890,1569.9151452633012,512
891,915.4763448094266,281
892,1378.1582802065375,443
893,1182.4982485943938,386
894,2413.11656513897,788
895,1025.3709526771772,315
896,807.4502814067215,242
897,650.2974959266738,206
898,527.8248275936475,170
899,1427.0659255801413,446
900,1094.143632491855,352
901,402.0956380885062,140
902,407.06906437691566,144
903,675.6195882737837,215
904,1082.2949018481959,350
905,952.2657505751555,315
906,457.1181483509533,162
907,736.6610649112746,232
908,826.0328174360554,254
909,861.6055055796178,264
910,649.8116800173807,205
911,472.4729723714981,161
912,388.26956618620113,140
913,1000.4728949596692,318
914,2450.9678104457744,823
915,1633.053499863055,512
916,250.1155837480421,125
917,646.5936346799514,200
918,398.34793070730484,140
919,540.3343848450792,181
920,1431.9346526560662,495
921,1989.1695935530129,638
922,975.2487604235947,318
923,1249.4473381437995,431
924,1547.0017778517717,497
925,993.339203046494,378
926,1403.3577412514855,507
927,971.0250284806318,324
928,719.5939590701661,222
929,868.7066478207496,268
930,902.2253252554705,279
931,1325.8128204414254,439
932,404.2342934334138,152
933,688.8344341456594,217
934,1195.7865137408019,383
935,804.1909323129909,241
936,1615.1828786506815,496
937,694.502799195254,218
938,1022.6403799829479,321
939,907.6807877573917,280
940,399.88313409924075,144
941,875.7859920115708,260
942,1205.0285754684076,400
943,1627.3693763417814,538
944,238.6900081714135,129
945,1539.076101526763,568
946,761.2566176561033,242
947,1061.6598526433434,330
948,1433.480441134886,436
949,2159.2254816581553,704
950,972.7724200939355,298
951,629.3821642689057,205
952,2843.303016580239,1001
953,1198.8024757565051,389
954,1364.3414154641382,405
955,1376.6671719648973,430
956,669.0966199693382,220
957,1790.4101633292712,605
958,676.992453928549,215
959,1476.994187297741,478
960,963.819027298957,302
961,1100.9788735346735,355
962,789.8459967057396,236
