episode,step,reward,episode_steps
1,23,21.973466395652707,23
2,34,7.718600102868635,11
3,46,9.300407469291235,12
4,72,14.851104487683907,26
5,88,13.406884105776582,16
6,106,5.486040504236126,18
7,119,10.633053220727907,13
8,129,6.00748624125838,10
9,140,8.15580441027351,11
10,149,6.260558549307189,9
11,169,7.440552634910821,20
12,185,13.867381685599113,16
13,204,12.511258829861127,19
14,219,13.77429876678572,15
15,229,7.4319718760485936,10
16,247,14.595574275562665,18
17,260,9.176736664110507,13
18,295,36.704624502169956,35
19,308,10.420235748905768,13
20,327,12.04890137995595,19
21,349,10.787347094134123,22
22,360,5.862885663589373,11
23,373,10.503153368491947,13
24,383,7.889978049789318,10
25,395,9.175972068812186,12
26,406,7.35655571223888,11
27,416,6.07973241925185,10
28,425,6.537843147542333,9
29,447,9.445076013763966,22
30,460,10.60919118282772,13
31,474,10.242563584757718,14
32,487,10.722140232352618,13
33,504,12.923728454436757,17
34,519,13.887716892485614,15
35,532,8.36463165264129,13
36,542,7.290847415091789,10
37,570,10.516319914015495,28
38,578,4.795374681713459,8
39,591,9.28169337963599,13
40,608,17.03081465973397,17
41,645,10.281561748122481,37
42,659,9.273265188185405,14
43,671,7.9031383186361435,12
44,682,9.10066271463287,11
45,691,5.487092137293728,9
46,704,10.312268705668036,13
47,716,7.711032188126129,12
48,733,9.936999698027874,17
49,742,6.206077228448898,9
50,765,17.81183932893367,23
51,792,5.739051965491653,27
52,802,7.141124877777144,10
53,813,9.21078721884643,11
54,825,9.076965384276876,12
55,833,4.8315902129654384,8
56,851,12.01620916118819,18
57,869,13.306550138098704,18
58,880,7.1126301916132135,11
59,903,30.177751141549923,23
60,913,7.119741821264763,10
61,923,7.279576931939405,10
62,935,7.3578575647188815,12
63,950,13.080630725390034,15
64,960,6.465290713005593,10
65,980,11.949939863611482,20
66,994,10.095474711594312,14
67,1010,8.618948189666071,16
68,1018,4.364428102175697,8
69,1029,9.044262313468934,11
70,1047,11.288282568846157,18
71,1056,5.264031894412361,9
72,1071,12.166407805410905,15
73,1083,7.678340554780151,12
74,1104,24.235029706667277,21
75,1128,15.15565526057675,24
76,1137,5.952566453237603,9
77,1152,11.933414186940531,15
78,1164,4.828651405904271,12
79,1178,9.236945369213757,14
80,1194,12.432095339131367,16
81,1204,7.362665103656618,10
82,1216,9.179051119725663,12
83,1229,6.722657517646148,13
84,1247,19.808759165011942,18
85,1255,3.853123639240006,8
86,1264,6.053161379381329,9
87,1290,5.289741827598791,26
88,1303,9.234973667011925,13
89,1314,5.89289407549703,11
90,1323,4.977138141292725,9
91,1335,7.159547360766489,12
92,1386,49.14046903888108,51
93,1406,21.358166666299404,20
94,1418,9.662437302515091,12
95,1439,26.041886579147267,21
96,1453,7.706347322253224,14
97,1462,5.726138372164065,9
98,1471,6.434265137932876,9
99,1482,8.308715728943808,11
100,1494,8.872249667022373,12
101,1503,6.097647410946075,9
102,1519,11.099157397226087,16
103,1528,5.683269380161684,9
104,1541,10.141126811544726,13
105,1556,7.891953911162084,15
106,1567,7.017529508878821,11
107,1584,11.926317625615114,17
108,1594,6.803615601683354,10
109,1620,33.605275475665536,26
110,1631,8.376683734966024,11
111,1668,20.45457264236468,37
112,1677,6.474162011247647,9
113,1688,8.9126345485011,11
114,1697,5.64419022312185,9
115,1726,34.68557678242486,29
116,1742,13.688151417000089,16
117,1755,9.478901515163084,13
118,1774,6.722795773288957,19
119,1786,9.518089136378348,12
120,1799,9.7357668426325,13
121,1809,6.489201273009157,10
122,1824,15.755626682126994,15
123,1842,21.02254718217213,18
124,1861,7.5300024741949745,19
125,1875,11.989568271189166,14
126,1889,11.324798042394784,14
127,1901,6.411394033904428,12
128,1912,6.908292857855697,11
129,1921,6.394808507285807,9
130,1941,9.51104894472408,20
131,1949,4.781048495385363,8
132,1966,11.982446657295093,17
133,1995,37.46080042108743,29
134,2005,5.23054548105284,10
135,2021,8.80960761607971,16
136,2036,11.455734722451712,15
137,2047,8.007732745745118,11
